,gun,skin,rarity,stattrak,quality,price,quantity
1520,CZ75-Auto , Nitro,Mil-Spec,1, Field-Tested, 1.56, 173
1521,CZ75-Auto , Nitro,Mil-Spec,1, Well-Worn, 1.54, 27
1522,CZ75-Auto , Nitro,Mil-Spec,1, Battle-Scarred, 1.41, 47
1523,CZ75-Auto , Imprint,Mil-Spec,0,Factory New, 0.34, 316
1524,CZ75-Auto , Imprint,Mil-Spec,0,Minimal Wear, 0.13, 1335
1525,CZ75-Auto , Imprint,Mil-Spec,0,Field-Tested, 0.09, 2414
1526,CZ75-Auto , Imprint,Mil-Spec,0,Well-Worn, 0.1, 1882
1527,CZ75-Auto , Imprint,Mil-Spec,0,Battle-Scarred, 0.09, 1838
1528,CZ75-Auto , Imprint,Mil-Spec,1, Factory New, 1.73, 100
1529,CZ75-Auto , Imprint,Mil-Spec,1, Minimal Wear, 0.41, 377
1530,CZ75-Auto , Imprint,Mil-Spec,1, Field-Tested, 0.25, 946
1531,CZ75-Auto , Imprint,Mil-Spec,1, Well-Worn, 0.25, 1118
1532,CZ75-Auto , Imprint,Mil-Spec,1, Battle-Scarred, 0.24, 518
1533,CZ75-Auto , Chalice,Restricted,0,Factory New, 125.51, 17
1534,CZ75-Auto , Chalice,Restricted,0,Minimal Wear, 89.79,N/A
1535,CZ75-Auto , Chalice,Restricted,1, Factory New, 87.54, 18
1536,CZ75-Auto , Chalice,Restricted,1, Minimal Wear, 69.63, 8
1537,CZ75-Auto , Green Plaid,Consumer,0,Factory New, 0.94, 90
1538,CZ75-Auto , Green Plaid,Consumer,0,Minimal Wear, 0.61, 104
1539,CZ75-Auto , Green Plaid,Consumer,0,Field-Tested, 0.47, 56
1540,CZ75-Auto , Green Plaid,Consumer,0,Well-Worn, 0.87, 84
1541,CZ75-Auto , Green Plaid,Consumer,0,Battle-Scarred, 0.54, 98
1542,CZ75-Auto , Twist,Mil-Spec,0,Factory New, 0.99, 87
1543,CZ75-Auto , Twist,Mil-Spec,0,Minimal Wear, 0.28, 149
1544,CZ75-Auto , Twist,Mil-Spec,0,Field-Tested, 0.19, 285
1545,CZ75-Auto , Twist,Mil-Spec,0,Well-Worn, 0.18, 194
1546,CZ75-Auto , Twist,Mil-Spec,0,Battle-Scarred, 0.18, 192
1547,CZ75-Auto , Twist,Mil-Spec,1, Factory New, 2.6, 55
1548,CZ75-Auto , Twist,Mil-Spec,1, Minimal Wear, 0.76, 186
1549,CZ75-Auto , Twist,Mil-Spec,1, Field-Tested, 0.4, 188
1550,CZ75-Auto , Twist,Mil-Spec,1, Well-Worn, 0.34, 260
1551,CZ75-Auto , Twist,Mil-Spec,1, Battle-Scarred, 0.36, 170
1552,CZ75-Auto , Army Sheen,Consumer,0,Factory New, 0.87, 156
1553,CZ75-Auto , Army Sheen,Consumer,0,Minimal Wear, 0.36, 110
1554,CZ75-Auto , Army Sheen,Consumer,0,Field-Tested, 0.26, 98
1555,CZ75-Auto , Emerald,Mil-Spec,0,Factory New, 6.64, 157
1556,CZ75-Auto , Emerald,Mil-Spec,0,Minimal Wear, 7.05, 25
1557,CZ75-Auto , Tuxedo,Mil-Spec,0,Factory New, 0.95, 374
1558,CZ75-Auto , Tuxedo,Mil-Spec,0,Minimal Wear, 0.71, 709
1559,CZ75-Auto , Tuxedo,Mil-Spec,0,Field-Tested, 0.32, 652
1560,CZ75-Auto , Tuxedo,Mil-Spec,0,Well-Worn, 0.31, 199
1561,CZ75-Auto , Tuxedo,Mil-Spec,0,Battle-Scarred, 0.26, 351
1562,Desert Eagle , Crimson Web,Restricted,0,Factory New, 111.44, 5
1563,Desert Eagle , Crimson Web,Restricted,0,Minimal Wear, 18.08, 151
1564,Desert Eagle , Crimson Web,Restricted,0,Field-Tested, 4.25, 249
1565,Desert Eagle , Crimson Web,Restricted,0,Well-Worn, 6.73, 48
1566,Desert Eagle , Crimson Web,Restricted,0,Battle-Scarred, 4.31, 64
1567,Desert Eagle , Crimson Web,Restricted,1, Factory New, 903.9, 2
1568,Desert Eagle , Crimson Web,Restricted,1, Minimal Wear, 66.63, 14
1569,Desert Eagle , Crimson Web,Restricted,1, Field-Tested, 13.96, 85
1570,Desert Eagle , Crimson Web,Restricted,1, Well-Worn, 14.49, 17
1571,Desert Eagle , Crimson Web,Restricted,1, Battle-Scarred, 12.48, 13
1572,Desert Eagle , Oxide Blaze,Mil-Spec,0,Factory New, 0.57, 3737
1573,Desert Eagle , Oxide Blaze,Mil-Spec,0,Minimal Wear, 0.43, 3982
1574,Desert Eagle , Oxide Blaze,Mil-Spec,0,Field-Tested, 0.29, 6293
1575,Desert Eagle , Oxide Blaze,Mil-Spec,0,Well-Worn, 0.38, 799
1576,Desert Eagle , Oxide Blaze,Mil-Spec,0,Battle-Scarred, 0.31, 830
1577,Desert Eagle , Oxide Blaze,Mil-Spec,1, Factory New, 2.76, 275
1578,Desert Eagle , Oxide Blaze,Mil-Spec,1, Minimal Wear, 2.16, 297
1579,Desert Eagle , Oxide Blaze,Mil-Spec,1, Field-Tested, 1.51, 646
1580,Desert Eagle , Oxide Blaze,Mil-Spec,1, Well-Worn, 1.85, 176
1581,Desert Eagle , Oxide Blaze,Mil-Spec,1, Battle-Scarred, 1.73, 114
1582,Desert Eagle , Mecha Industries,Classified,0,Factory New, 8.44, 157
1583,Desert Eagle , Mecha Industries,Classified,0,Minimal Wear, 5.75, 202
1584,Desert Eagle , Mecha Industries,Classified,0,Field-Tested, 4.83, 205
1585,Desert Eagle , Mecha Industries,Classified,0,Well-Worn, 5.43, 76
1586,Desert Eagle , Mecha Industries,Classified,0,Battle-Scarred, 4.06, 90
1587,Desert Eagle , Mecha Industries,Classified,1, Factory New, 40.2, 35
1588,Desert Eagle , Mecha Industries,Classified,1, Minimal Wear, 24.76, 28
1589,Desert Eagle , Mecha Industries,Classified,1, Field-Tested, 14.62, 37
1590,Desert Eagle , Mecha Industries,Classified,1, Well-Worn, 17.1, 17
1591,Desert Eagle , Mecha Industries,Classified,1, Battle-Scarred, 13.11, 17
1592,Desert Eagle , Blue Ply,Mil-Spec,0,Factory New, 2.56, 184
1593,Desert Eagle , Blue Ply,Mil-Spec,0,Minimal Wear, 0.97, 568
1594,Desert Eagle , Blue Ply,Mil-Spec,0,Field-Tested, 0.8, 1014
1595,Desert Eagle , Blue Ply,Mil-Spec,0,Well-Worn, 0.61, 951
1596,Desert Eagle , Blue Ply,Mil-Spec,0,Battle-Scarred, 0.52, 397
1597,Desert Eagle , Blue Ply,Mil-Spec,1, Factory New, 13.47, 40
1598,Desert Eagle , Blue Ply,Mil-Spec,1, Minimal Wear, 4.72, 114
1599,Desert Eagle , Blue Ply,Mil-Spec,1, Field-Tested, 3.25, 125
1600,Desert Eagle , Blue Ply,Mil-Spec,1, Well-Worn, 2.6, 95
1601,Desert Eagle , Blue Ply,Mil-Spec,1, Battle-Scarred, 2.5, 72
1602,Desert Eagle , Code Red,Covert,0,Factory New, 72, 19
1603,Desert Eagle , Code Red,Covert,0,Minimal Wear, 37.65, 29
1604,Desert Eagle , Code Red,Covert,0,Field-Tested, 23.92, 39
1605,Desert Eagle , Code Red,Covert,0,Well-Worn, 20.61, 25
1606,Desert Eagle , Code Red,Covert,0,Battle-Scarred, 16, 25
1607,Desert Eagle , Code Red,Covert,1, Factory New, 335.42, 3
1608,Desert Eagle , Code Red,Covert,1, Minimal Wear, 121.97, 7
1609,Desert Eagle , Code Red,Covert,1, Field-Tested, 74.88, 7
1610,Desert Eagle , Code Red,Covert,1, Well-Worn, 53.62, 7
1611,Desert Eagle , Code Red,Covert,1, Battle-Scarred, 47.38, 7
1612,Desert Eagle , Directive,Restricted,0,Factory New, 8.36, 40
1613,Desert Eagle , Directive,Restricted,0,Minimal Wear, 1.75, 187
1614,Desert Eagle , Directive,Restricted,0,Field-Tested, 0.55, 1755
1615,Desert Eagle , Directive,Restricted,0,Well-Worn, 0.66, 748
1616,Desert Eagle , Directive,Restricted,0,Battle-Scarred, 0.54, 1065
1617,Desert Eagle , Directive,Restricted,1, Factory New, 48.44, 8
1618,Desert Eagle , Directive,Restricted,1, Minimal Wear, 7.48, 36
1619,Desert Eagle , Directive,Restricted,1, Field-Tested, 2.82, 198
1620,Desert Eagle , Directive,Restricted,1, Well-Worn, 2.92, 115
1621,Desert Eagle , Directive,Restricted,1, Battle-Scarred, 2.57, 200
1622,Desert Eagle , Naga,Restricted,0,Factory New, 4.64, 76
1623,Desert Eagle , Naga,Restricted,0,Minimal Wear, 1.63, 237
1624,Desert Eagle , Naga,Restricted,0,Field-Tested, 1.05, 306
1625,Desert Eagle , Naga,Restricted,0,Well-Worn, 1.05, 230
1626,Desert Eagle , Naga,Restricted,0,Battle-Scarred, 1.04, 184
1627,Desert Eagle , Naga,Restricted,1, Factory New, 17.82, 25
1628,Desert Eagle , Naga,Restricted,1, Minimal Wear, 5.98, 60
1629,Desert Eagle , Naga,Restricted,1, Field-Tested, 4.19, 91
1630,Desert Eagle , Naga,Restricted,1, Well-Worn, 3.76, 103
1631,Desert Eagle , Naga,Restricted,1, Battle-Scarred, 3.86, 65
1632,Desert Eagle , Emerald Jörmungandr,Restricted,0,Factory New, 68.72, 116
1633,Desert Eagle , Emerald Jörmungandr,Restricted,0,Minimal Wear, 51.86, 37
1634,Desert Eagle , Emerald Jörmungandr,Restricted,0,Field-Tested, 46, 31
1635,Desert Eagle , Emerald Jörmungandr,Restricted,0,Well-Worn, 46.63, 15
1636,Desert Eagle , Emerald Jörmungandr,Restricted,0,Battle-Scarred, 39.3, 8
1637,Desert Eagle , Conspiracy,Classified,0,Factory New, 5.47, 338
1638,Desert Eagle , Conspiracy,Classified,0,Minimal Wear, 3.7, 414
1639,Desert Eagle , Conspiracy,Classified,0,Field-Tested, 3.59, 160
1640,Desert Eagle , Conspiracy,Classified,1, Factory New, 21.55, 130
1641,Desert Eagle , Conspiracy,Classified,1, Minimal Wear, 15.79, 65
1642,Desert Eagle , Conspiracy,Classified,1, Field-Tested, 12.16, 48
1643,Desert Eagle , Corinthian,Mil-Spec,0,Factory New, 1.54, 626
1644,Desert Eagle , Corinthian,Mil-Spec,0,Minimal Wear, 1.23, 527
1645,Desert Eagle , Corinthian,Mil-Spec,0,Field-Tested, 0.92, 764
1646,Desert Eagle , Corinthian,Mil-Spec,0,Well-Worn, 1.58, 186
1647,Desert Eagle , Corinthian,Mil-Spec,1, Factory New, 8.51, 182
1648,Desert Eagle , Corinthian,Mil-Spec,1, Minimal Wear, 5.92, 78
1649,Desert Eagle , Corinthian,Mil-Spec,1, Field-Tested, 4.11, 132
1650,Desert Eagle , Corinthian,Mil-Spec,1, Well-Worn, 5.42, 29
1651,Desert Eagle , Sunset Storm 壱,Restricted,0,Factory New, 66.72, 17
1652,Desert Eagle , Sunset Storm 壱,Restricted,0,Minimal Wear, 54.48, 13
1653,Desert Eagle , Sunset Storm 壱,Restricted,0,Field-Tested, 39.07, 10
1654,Desert Eagle , Sunset Storm 壱,Restricted,0,Well-Worn, 249.49, 4
1655,Desert Eagle , Sunset Storm 壱,Restricted,0,Battle-Scarred, 43.37, 2
1656,Desert Eagle , Kumicho Dragon,Classified,0,Factory New, 24.78, 45
1657,Desert Eagle , Kumicho Dragon,Classified,0,Minimal Wear, 13.8, 81
1658,Desert Eagle , Kumicho Dragon,Classified,0,Field-Tested, 9.13, 153
1659,Desert Eagle , Kumicho Dragon,Classified,0,Well-Worn, 12.88, 23
1660,Desert Eagle , Kumicho Dragon,Classified,0,Battle-Scarred, 8.67, 33
1661,Desert Eagle , Kumicho Dragon,Classified,1, Factory New, 90.09, 13
1662,Desert Eagle , Kumicho Dragon,Classified,1, Minimal Wear, 59, 13
1663,Desert Eagle , Kumicho Dragon,Classified,1, Field-Tested, 36.59, 18
1664,Desert Eagle , Kumicho Dragon,Classified,1, Well-Worn, 45.86, 3
1665,Desert Eagle , Kumicho Dragon,Classified,1, Battle-Scarred, 29.91, 9
1666,Desert Eagle , Pilot,Restricted,0,Factory New, 140.78, 6
1667,Desert Eagle , Pilot,Restricted,0,Minimal Wear, 67.3, 10
1668,Desert Eagle , Pilot,Restricted,0,Field-Tested, 42.13, 16
1669,Desert Eagle , Pilot,Restricted,0,Well-Worn, 34.5, 11
1670,Desert Eagle , Pilot,Restricted,0,Battle-Scarred, 27.07, 7
1671,Desert Eagle , Mudder,Industrial,0,Factory New, 0.93, 223
1672,Desert Eagle , Mudder,Industrial,0,Minimal Wear, 0.13, 4476
1673,Desert Eagle , Mudder,Industrial,0,Field-Tested, 0.07, 10986
1674,Desert Eagle , Mudder,Industrial,0,Well-Worn, 0.09, 2107
1675,Desert Eagle , Mudder,Industrial,0,Battle-Scarred, 0.09, 3180
1676,Desert Eagle , Mudder,Industrial,1, Minimal Wear, 61.8, 1
1677,Desert Eagle , Mudder,Industrial,1, Field-Tested, 16.49, 9
1678,Desert Eagle , Mudder,Industrial,1, Well-Worn, 15.46, 4
1679,Desert Eagle , Mudder,Industrial,1, Battle-Scarred, 37.43, 2
1680,Desert Eagle , Hand Cannon,Restricted,0,Factory New, 136.66, 14
1681,Desert Eagle , Hand Cannon,Restricted,0,Minimal Wear, 116.66, 7
1682,Desert Eagle , Hand Cannon,Restricted,0,Field-Tested, 98.83, 11
1683,Desert Eagle , Hand Cannon,Restricted,0,Well-Worn, 99.85, 5
1684,Desert Eagle , Hand Cannon,Restricted,0,Battle-Scarred, 105, 7
1685,Desert Eagle , Hand Cannon,Restricted,1, Factory New, 1539.75, 2
1686,Desert Eagle , Hand Cannon,Restricted,1, Minimal Wear, 318.55, 2
1687,Desert Eagle , Hand Cannon,Restricted,1, Field-Tested, 120.47, 7
1688,Desert Eagle , Hand Cannon,Restricted,1, Well-Worn, 106.61,N/A
1689,Desert Eagle , Hand Cannon,Restricted,1, Battle-Scarred, 107.45, 1
1690,Desert Eagle , Sunset Storm 弐,Restricted,0,Factory New, 64.4, 18
1691,Desert Eagle , Sunset Storm 弐,Restricted,0,Minimal Wear, 54.13, 11
1692,Desert Eagle , Sunset Storm 弐,Restricted,0,Field-Tested, 45.81, 11
1693,Desert Eagle , Sunset Storm 弐,Restricted,0,Well-Worn, 57.91, 2
1694,Desert Eagle , Sunset Storm 弐,Restricted,0,Battle-Scarred, 35.66, 4
1695,Desert Eagle , Heirloom,Restricted,0,Factory New, 8.24, 47
1696,Desert Eagle , Heirloom,Restricted,0,Minimal Wear, 2.9, 108
1697,Desert Eagle , Heirloom,Restricted,0,Field-Tested, 1.69, 167
1698,Desert Eagle , Heirloom,Restricted,0,Well-Worn, 2.64, 22
1699,Desert Eagle , Heirloom,Restricted,0,Battle-Scarred, 2, 77
1700,Desert Eagle , Heirloom,Restricted,1, Factory New, 43.66, 6
1701,Desert Eagle , Heirloom,Restricted,1, Minimal Wear, 16.84, 18
1702,Desert Eagle , Heirloom,Restricted,1, Field-Tested, 9.58, 54
1703,Desert Eagle , Heirloom,Restricted,1, Well-Worn, 13.47, 6
1704,Desert Eagle , Heirloom,Restricted,1, Battle-Scarred, 9.08, 14
1705,Desert Eagle , Cobalt Disruption,Classified,0,Factory New, 28.29, 179
1706,Desert Eagle , Cobalt Disruption,Classified,0,Minimal Wear, 22.73, 104
1707,Desert Eagle , Cobalt Disruption,Classified,0,Field-Tested, 18.99, 20
1708,Desert Eagle , Cobalt Disruption,Classified,1, Factory New, 87.48, 18
1709,Desert Eagle , Cobalt Disruption,Classified,1, Minimal Wear, 65.59, 9
1710,Desert Eagle , Cobalt Disruption,Classified,1, Field-Tested, 62.4, 3
1711,Desert Eagle , Urban Rubble,Mil-Spec,0,Factory New, 0.59, 1443
1712,Desert Eagle , Urban Rubble,Mil-Spec,0,Minimal Wear, 0.47, 1386
1713,Desert Eagle , Urban Rubble,Mil-Spec,0,Field-Tested, 0.29, 1971
1714,Desert Eagle , Urban Rubble,Mil-Spec,0,Well-Worn, 0.31, 493
1715,Desert Eagle , Urban Rubble,Mil-Spec,0,Battle-Scarred, 0.3, 417
1716,Desert Eagle , Urban Rubble,Mil-Spec,1, Factory New, 11.5, 46
1717,Desert Eagle , Urban Rubble,Mil-Spec,1, Minimal Wear, 7.66, 31
1718,Desert Eagle , Urban Rubble,Mil-Spec,1, Field-Tested, 4.52, 45
1719,Desert Eagle , Urban Rubble,Mil-Spec,1, Well-Worn, 6.73, 16
1720,Desert Eagle , Urban Rubble,Mil-Spec,1, Battle-Scarred, 10.5, 11
1721,Desert Eagle , Bronze Deco,Mil-Spec,0,Factory New, 0.8, 1148
1722,Desert Eagle , Bronze Deco,Mil-Spec,0,Minimal Wear, 0.54, 1706
1723,Desert Eagle , Bronze Deco,Mil-Spec,0,Field-Tested, 0.29, 2475
1724,Desert Eagle , Bronze Deco,Mil-Spec,0,Well-Worn, 0.42, 548
1725,Desert Eagle , Bronze Deco,Mil-Spec,0,Battle-Scarred, 0.84, 170
1726,Desert Eagle , Bronze Deco,Mil-Spec,1, Factory New, 3.45, 304
1727,Desert Eagle , Bronze Deco,Mil-Spec,1, Minimal Wear, 2.35, 345
1728,Desert Eagle , Bronze Deco,Mil-Spec,1, Field-Tested, 1.52, 667
1729,Desert Eagle , Bronze Deco,Mil-Spec,1, Well-Worn, 1.8, 140
1730,Desert Eagle , Bronze Deco,Mil-Spec,1, Battle-Scarred, 2.59, 28
1731,Desert Eagle , Urban DDPAT,Industrial,0,Factory New, 9.12, 17
1732,Desert Eagle , Urban DDPAT,Industrial,0,Minimal Wear, 1.39, 164
1733,Desert Eagle , Urban DDPAT,Industrial,0,Field-Tested, 0.46, 427
1734,Desert Eagle , Urban DDPAT,Industrial,0,Well-Worn, 0.63, 228
1735,Desert Eagle , Urban DDPAT,Industrial,0,Battle-Scarred, 0.49, 243
1736,Desert Eagle , Urban DDPAT,Industrial,1, Factory New, 27, 13
1737,Desert Eagle , Urban DDPAT,Industrial,1, Minimal Wear, 4.74, 80
1738,Desert Eagle , Urban DDPAT,Industrial,1, Field-Tested, 2.22,N/A
1739,Desert Eagle , Urban DDPAT,Industrial,1, Well-Worn, 2.6, 68
1740,Desert Eagle , Urban DDPAT,Industrial,1, Battle-Scarred, 2.24, 119
1741,Desert Eagle , Light Rail,Restricted,0,Factory New, 4.29, 129
1742,Desert Eagle , Light Rail,Restricted,0,Minimal Wear, 2, 486
1743,Desert Eagle , Light Rail,Restricted,0,Field-Tested, 1.32, 1765
1744,Desert Eagle , Light Rail,Restricted,0,Well-Worn, 1.35, 344
1745,Desert Eagle , Light Rail,Restricted,0,Battle-Scarred, 1.3, 360
1746,Desert Eagle , Light Rail,Restricted,1, Factory New, 19.32, 39
1747,Desert Eagle , Light Rail,Restricted,1, Minimal Wear, 8.37, 89
1748,Desert Eagle , Light Rail,Restricted,1, Field-Tested, 5.14, 103
1749,Desert Eagle , Light Rail,Restricted,1, Well-Worn, 5.38, 44
1750,Desert Eagle , Light Rail,Restricted,1, Battle-Scarred, 4.95, 40
1751,Desert Eagle , Night,Industrial,0,Factory New, 23, 19
1752,Desert Eagle , Night,Industrial,0,Minimal Wear, 2.83, 302
1753,Desert Eagle , Night,Industrial,0,Field-Tested, 1.29, 229
1754,Desert Eagle , Night,Industrial,0,Well-Worn, 1.45, 62
1755,Desert Eagle , Night,Industrial,0,Battle-Scarred, 1.35, 129
1756,Desert Eagle , Blaze,Restricted,0,Factory New, 299.24, 37
1757,Desert Eagle , Blaze,Restricted,0,Minimal Wear, 417.6, 3
1758,Desert Eagle , Hypnotic,Classified,0,Factory New, 42, 173
1759,Desert Eagle , Hypnotic,Classified,0,Minimal Wear, 62.93, 6
1760,Desert Eagle , Hypnotic,Classified,1, Factory New, 79.47, 24
1761,Desert Eagle , Hypnotic,Classified,1, Minimal Wear, 85.19, 4
1762,Desert Eagle , Midnight Storm,Industrial,0,Factory New, 8.74, 100
1763,Desert Eagle , Midnight Storm,Industrial,0,Minimal Wear, 4.65, 168
1764,Desert Eagle , Midnight Storm,Industrial,0,Field-Tested, 2.12, 125
1765,Desert Eagle , Midnight Storm,Industrial,0,Well-Worn, 3.04, 41
1766,Desert Eagle , Midnight Storm,Industrial,0,Battle-Scarred, 2.12, 57
1767,Desert Eagle , Golden Koi,Covert,0,Factory New, 27.41, 64
1768,Desert Eagle , Golden Koi,Covert,0,Minimal Wear, 32.37, 6
1769,Desert Eagle , Golden Koi,Covert,1, Factory New, 157.37, 8
1770,Desert Eagle , Golden Koi,Covert,1, Minimal Wear, 137.27, 2
1771,Desert Eagle , Meteorite,Mil-Spec,0,Factory New, 0.93, 2113
1772,Desert Eagle , Meteorite,Mil-Spec,0,Minimal Wear, 0.78, 1375
1773,Desert Eagle , Meteorite,Mil-Spec,0,Field-Tested, 0.72, 396
1774,Dual Berettas , Dualing Dragons,Mil-Spec,0,Factory New, 1.3, 134
1775,Dual Berettas , Dualing Dragons,Mil-Spec,0,Minimal Wear, 0.3, 473
1776,Dual Berettas , Dualing Dragons,Mil-Spec,0,Field-Tested, 0.17, 858
1777,Dual Berettas , Dualing Dragons,Mil-Spec,0,Well-Worn, 0.15, 876
1778,Dual Berettas , Dualing Dragons,Mil-Spec,0,Battle-Scarred, 0.15, 486
1779,Dual Berettas , Dualing Dragons,Mil-Spec,1, Factory New, 5.92, 45
1780,Dual Berettas , Dualing Dragons,Mil-Spec,1, Minimal Wear, 1.4, 117
1781,Dual Berettas , Dualing Dragons,Mil-Spec,1, Field-Tested, 0.58, 126
1782,Dual Berettas , Dualing Dragons,Mil-Spec,1, Well-Worn, 0.48, 204
1783,Dual Berettas , Dualing Dragons,Mil-Spec,1, Battle-Scarred, 0.47, 214
1784,Dual Berettas , Colony,Consumer,0,Factory New, 0.14, 161
1785,Dual Berettas , Colony,Consumer,0,Minimal Wear, 0.04, 5166
1786,Dual Berettas , Colony,Consumer,0,Field-Tested, 0.04, 27951
1787,Dual Berettas , Colony,Consumer,0,Well-Worn, 0.04, 4935
1788,Dual Berettas , Colony,Consumer,0,Battle-Scarred, 0.04, 7669
1789,Dual Berettas , Colony,Consumer,1, Factory New, 2.59, 27
1790,Dual Berettas , Colony,Consumer,1, Minimal Wear, 0.35, 168
1791,Dual Berettas , Colony,Consumer,1, Field-Tested, 0.16, 502
1792,Dual Berettas , Colony,Consumer,1, Well-Worn, 0.2, 133
1793,Dual Berettas , Colony,Consumer,1, Battle-Scarred, 0.2, 169
1794,Dual Berettas , Pyre,Industrial,0,Factory New, 2.32, 55
1795,Dual Berettas , Pyre,Industrial,0,Minimal Wear, 1.51, 189
1796,Dual Berettas , Pyre,Industrial,0,Field-Tested, 1.5, 198
1797,Dual Berettas , Pyre,Industrial,0,Well-Worn, 1.62, 90
1798,Dual Berettas , Pyre,Industrial,0,Battle-Scarred, 1.56, 36
1799,Dual Berettas , Cartel,Mil-Spec,0,Factory New, 0.74, 111
1800,Dual Berettas , Cartel,Mil-Spec,0,Minimal Wear, 0.19, 188
1801,Dual Berettas , Cartel,Mil-Spec,0,Field-Tested, 0.12, 317
1802,Dual Berettas , Cartel,Mil-Spec,0,Well-Worn, 0.12, 400
1803,Dual Berettas , Cartel,Mil-Spec,0,Battle-Scarred, 0.11, 236
1804,Dual Berettas , Cartel,Mil-Spec,1, Factory New, 2.79, 22
1805,Dual Berettas , Cartel,Mil-Spec,1, Minimal Wear, 0.65, 115
1806,Dual Berettas , Cartel,Mil-Spec,1, Field-Tested, 0.36, 142
1807,Dual Berettas , Cartel,Mil-Spec,1, Well-Worn, 0.29, 135
1808,Dual Berettas , Cartel,Mil-Spec,1, Battle-Scarred, 0.28, 166
1809,Dual Berettas , Hemoglobin,Restricted,0,Factory New, 3.83, 167
1810,Dual Berettas , Hemoglobin,Restricted,0,Minimal Wear, 3.59, 79
1811,Dual Berettas , Hemoglobin,Restricted,0,Field-Tested, 3.01, 14
1812,Dual Berettas , Hemoglobin,Restricted,1, Factory New, 8.52, 47
1813,Dual Berettas , Hemoglobin,Restricted,1, Minimal Wear, 5.92, 23
1814,Dual Berettas , Hemoglobin,Restricted,1, Field-Tested, 7.38, 8
1815,Dual Berettas , Black Limba,Mil-Spec,0,Factory New, 5.98, 12
1816,Dual Berettas , Black Limba,Mil-Spec,0,Minimal Wear, 2.49, 36
1817,Dual Berettas , Black Limba,Mil-Spec,0,Field-Tested, 2.44, 71
1818,Dual Berettas , Black Limba,Mil-Spec,0,Well-Worn, 2, 21
1819,Dual Berettas , Black Limba,Mil-Spec,0,Battle-Scarred, 1.91, 23
1820,Dual Berettas , Black Limba,Mil-Spec,1, Factory New, 34.13, 9
1821,Dual Berettas , Black Limba,Mil-Spec,1, Minimal Wear, 4.53, 28
1822,Dual Berettas , Black Limba,Mil-Spec,1, Field-Tested, 2.54, 90
1823,Dual Berettas , Black Limba,Mil-Spec,1, Well-Worn, 2.7, 16
1824,Dual Berettas , Black Limba,Mil-Spec,1, Battle-Scarred, 2.59, 21
1825,Dual Berettas , Anodized Navy,Mil-Spec,0,Factory New, 0.37, 130
1826,Dual Berettas , Anodized Navy,Mil-Spec,0,Minimal Wear, 1.54, 21
1827,Dual Berettas , Anodized Navy,Mil-Spec,1, Factory New, 2.59, 133
1828,Dual Berettas , Anodized Navy,Mil-Spec,1, Minimal Wear, 4.34, 20
1829,Dual Berettas , Elite 1.6,Mil-Spec,0,Factory New, 0.19, 699
1830,Dual Berettas , Elite 1.6,Mil-Spec,0,Minimal Wear, 0.11, 1128
1831,Dual Berettas , Elite 1.6,Mil-Spec,0,Field-Tested, 0.09, 3003
1832,Dual Berettas , Elite 1.6,Mil-Spec,0,Well-Worn, 0.1, 420
1833,Dual Berettas , Elite 1.6,Mil-Spec,0,Battle-Scarred, 0.09, 761
1834,Dual Berettas , Elite 1.6,Mil-Spec,1, Factory New, 0.84, 112
1835,Dual Berettas , Elite 1.6,Mil-Spec,1, Minimal Wear, 0.37, 108
1836,Dual Berettas , Elite 1.6,Mil-Spec,1, Field-Tested, 0.23, 515
1837,Dual Berettas , Elite 1.6,Mil-Spec,1, Well-Worn, 0.25, 56
1838,Dual Berettas , Elite 1.6,Mil-Spec,1, Battle-Scarred, 0.23, 174
1839,Dual Berettas , Contractor,Consumer,0,Factory New, 0.12, 250
1840,Dual Berettas , Contractor,Consumer,0,Minimal Wear, 0.04, 7856
1841,Dual Berettas , Contractor,Consumer,0,Field-Tested, 0.04, 28738
1842,Dual Berettas , Contractor,Consumer,0,Well-Worn, 0.04, 5730
1843,Dual Berettas , Contractor,Consumer,0,Battle-Scarred, 0.04, 7000
1844,Dual Berettas , Contractor,Consumer,1, Factory New, 51.54, 3
1845,Dual Berettas , Contractor,Consumer,1, Minimal Wear, 4.6, 19
1846,Dual Berettas , Contractor,Consumer,1, Field-Tested, 1.34, 65
1847,Dual Berettas , Contractor,Consumer,1, Well-Worn, 3.7, 19
1848,Dual Berettas , Contractor,Consumer,1, Battle-Scarred, 3.54, 21
1849,Dual Berettas , Urban Shock,Restricted,0,Factory New, 1.68, 132
1850,Dual Berettas , Urban Shock,Restricted,0,Minimal Wear, 1.3, 102
1851,Dual Berettas , Urban Shock,Restricted,0,Field-Tested, 1.05, 81
1852,Dual Berettas , Urban Shock,Restricted,0,Well-Worn, 1.07, 58
1853,Dual Berettas , Urban Shock,Restricted,0,Battle-Scarred, 1.07, 30
1854,Dual Berettas , Urban Shock,Restricted,1, Factory New, 5.8, 43
1855,Dual Berettas , Urban Shock,Restricted,1, Minimal Wear, 3.76, 23
1856,Dual Berettas , Urban Shock,Restricted,1, Field-Tested, 2.79, 49
